outlier_no,subset_size,subset,node,data type,index_first_element,index_last_element
3848,5,"[28, 118, 119, 121, 135]",64,CURRENT_icmp_recv,28,32
3849,5,"[19, 21, 21, 27, 46]",64,CURRENT_icmp_sent,6,10
3850,5,"[51, 51, 56, 62, 96]",64,CURRENT_icmp_sent,18,22
3851,5,"[51, 51, 56, 67, 96]",64,CURRENT_icmp_sent,19,23
3852,5,"[22, 59, 69, 70, 77]",64,CURRENT_icmp_sent,28,32
3853,5,"[37, 59, 63, 69, 70]",64,CURRENT_icmp_sent,30,34
3854,5,"[33, 42, 43, 43, 43]",65,CURRENT_icmp_recv,5,9
3855,5,"[33, 42, 43, 43, 63]",65,CURRENT_icmp_recv,6,10
3856,5,"[33, 43, 43, 63, 158]",65,CURRENT_icmp_recv,7,11
3857,5,"[23, 107, 122, 140, 141]",65,CURRENT_icmp_recv,14,18
3858,5,"[20, 32, 37, 51, 159]",65,CURRENT_icmp_recv,30,34
3859,5,"[29, 31, 32, 34, 44]",65,CURRENT_icmp_sent,7,11
3860,5,"[19, 60, 66, 68, 81]",65,CURRENT_icmp_sent,14,18
3861,5,"[11, 17, 25, 29, 81]",65,CURRENT_icmp_sent,30,34
3862,5,"[26, 29, 36, 37, 78]",66,CURRENT_icmp_recv,5,9
3863,5,"[62, 128, 143, 152, 162]",66,CURRENT_icmp_recv,16,20
3864,5,"[38, 57, 64, 65, 66]",66,CURRENT_icmp_sent,30,34
3865,5,"[2, 5, 5, 5, 17]",67,CURRENT_icmp_recv,6,10
3866,5,"[32, 36, 38, 38, 54]",67,CURRENT_icmp_recv,25,29
3867,5,"[36, 38, 38, 42, 54]",67,CURRENT_icmp_recv,26,30
3868,5,"[18, 36, 38, 38, 42]",67,CURRENT_icmp_recv,27,31
3869,5,"[18, 36, 38, 42, 159]",67,CURRENT_icmp_recv,28,32
3870,5,"[18, 38, 39, 42, 159]",67,CURRENT_icmp_recv,29,33
3871,5,"[18, 32, 39, 42, 159]",67,CURRENT_icmp_recv,30,34
3872,5,"[18, 32, 39, 42, 159]",67,CURRENT_icmp_recv,31,35
3873,5,"[3, 3, 6, 6, 15]",67,CURRENT_icmp_sent,6,10
3874,5,"[3, 5, 6, 6, 15]",67,CURRENT_icmp_sent,7,11
3875,5,"[12, 18, 19, 19, 20]",67,CURRENT_icmp_sent,12,16
3876,5,"[18, 19, 19, 20, 36]",67,CURRENT_icmp_sent,13,17
3877,5,"[17, 18, 19, 19, 36]",67,CURRENT_icmp_sent,14,18
3878,5,"[15, 17, 18, 19, 36]",67,CURRENT_icmp_sent,15,19
3879,5,"[15, 17, 18, 18, 36]",67,CURRENT_icmp_sent,16,20
3880,5,"[15, 17, 17, 18, 37]",67,CURRENT_icmp_sent,18,22
3881,5,"[5, 15, 20, 31, 152]",67,CURRENT_icmp_sent,28,32
3882,5,"[5, 15, 20, 22, 152]",67,CURRENT_icmp_sent,29,33
3883,5,"[5, 15, 18, 22, 152]",67,CURRENT_icmp_sent,30,34
3884,5,"[5, 18, 22, 26, 152]",67,CURRENT_icmp_sent,31,35
3885,5,"[26, 30, 30, 36, 64]",68,CURRENT_icmp_recv,6,10
3886,5,"[30, 118, 126, 140, 157]",68,CURRENT_icmp_recv,31,35
3887,5,"[23, 24, 26, 27, 56]",68,CURRENT_icmp_sent,6,10
3888,5,"[0, 4, 8, 10, 58]",69,CURRENT_icmp_recv,7,11
3889,5,"[20, 26, 49, 80, 212]",69,CURRENT_icmp_recv,13,17
3890,5,"[19, 20, 26, 80, 212]",69,CURRENT_icmp_recv,14,18
3891,5,"[19, 20, 26, 80, 212]",69,CURRENT_icmp_recv,15,19
3892,5,"[19, 20, 61, 80, 212]",69,CURRENT_icmp_recv,16,20
3893,5,"[19, 43, 61, 80, 212]",69,CURRENT_icmp_recv,17,21
3894,5,"[34, 34, 42, 43, 61]",69,CURRENT_icmp_recv,20,24
3895,5,"[34, 34, 42, 43, 101]",69,CURRENT_icmp_recv,21,25
3896,5,"[31, 39, 40, 41, 78]",69,CURRENT_icmp_recv,29,33
3897,5,"[31, 39, 40, 41, 115]",69,CURRENT_icmp_recv,30,34
3898,5,"[3, 5, 5, 5, 6]",69,CURRENT_icmp_sent,5,9
3899,5,"[3, 3, 5, 5, 18]",69,CURRENT_icmp_sent,7,11
3900,5,"[16, 18, 28, 34, 68]",69,CURRENT_icmp_sent,11,15
3901,5,"[16, 27, 28, 34, 68]",69,CURRENT_icmp_sent,12,16
3902,5,"[16, 27, 34, 68, 187]",69,CURRENT_icmp_sent,13,17
3903,5,"[5, 16, 27, 68, 187]",69,CURRENT_icmp_sent,14,18
3904,5,"[5, 16, 27, 56, 187]",69,CURRENT_icmp_sent,15,19
3905,5,"[5, 27, 40, 56, 187]",69,CURRENT_icmp_sent,16,20
3906,5,"[5, 30, 40, 56, 187]",69,CURRENT_icmp_sent,17,21
3907,5,"[13, 21, 22, 30, 68]",69,CURRENT_icmp_sent,21,25
3908,5,"[19, 26, 27, 29, 54]",69,CURRENT_icmp_sent,29,33
3909,5,"[19, 26, 27, 29, 78]",69,CURRENT_icmp_sent,30,34
3910,5,"[2, 2, 5, 7, 20]",70,CURRENT_icmp_recv,5,9
3911,5,"[13, 17, 28, 33, 73]",70,CURRENT_icmp_recv,20,24
3912,5,"[13, 17, 28, 31, 73]",70,CURRENT_icmp_recv,21,25
3913,5,"[31, 38, 42, 42, 72]",70,CURRENT_icmp_recv,25,29
3914,5,"[3, 3, 5, 6, 24]",70,CURRENT_icmp_sent,6,10
3915,5,"[23, 25, 31, 33, 52]",70,CURRENT_icmp_sent,16,20
3916,5,"[14, 20, 21, 25, 50]",70,CURRENT_icmp_sent,20,24
3917,5,"[14, 15, 20, 21, 50]",70,CURRENT_icmp_sent,21,25
3918,5,"[15, 18, 19, 20, 37]",70,CURRENT_icmp_sent,25,29
3919,5,"[19, 21, 22, 28, 60]",70,CURRENT_icmp_sent,30,34
3920,5,"[6, 19, 21, 22, 60]",70,CURRENT_icmp_sent,31,35
3921,5,"[2, 4, 6, 10, 32]",71,CURRENT_icmp_recv,7,11
3922,5,"[43, 44, 46, 48, 57]",71,CURRENT_icmp_recv,22,26
3923,5,"[28, 43, 44, 46, 48]",71,CURRENT_icmp_recv,23,27
3924,5,"[22, 24, 27, 29, 46]",71,CURRENT_icmp_sent,15,19
3925,5,"[6, 7, 9, 9, 20]",72,CURRENT_icmp_recv,6,10
3926,5,"[7, 9, 9, 20, 45]",72,CURRENT_icmp_recv,7,11
3927,5,"[18, 20, 43, 45, 105]",72,CURRENT_icmp_recv,10,14
3928,5,"[38, 45, 55, 59, 103]",72,CURRENT_icmp_recv,23,27
3929,5,"[38, 55, 58, 59, 103]",72,CURRENT_icmp_recv,24,28
3930,5,"[34, 34, 55, 58, 103]",72,CURRENT_icmp_recv,26,30
3931,5,"[4, 5, 5, 6, 11]",72,CURRENT_icmp_sent,6,10
3932,5,"[4, 5, 6, 11, 31]",72,CURRENT_icmp_sent,7,11
3933,5,"[22, 29, 29, 31, 79]",72,CURRENT_icmp_sent,23,27
3934,5,"[29, 29, 31, 37, 79]",72,CURRENT_icmp_sent,24,28
3935,5,"[27, 29, 31, 37, 79]",72,CURRENT_icmp_sent,25,29
3936,5,"[21, 27, 31, 37, 79]",72,CURRENT_icmp_sent,26,30
3937,5,"[19, 21, 27, 37, 79]",72,CURRENT_icmp_sent,27,31
3938,5,"[25, 43, 43, 45, 48]",73,CURRENT_icmp_recv,17,21
3939,5,"[21, 43, 52, 52, 54]",73,CURRENT_icmp_recv,27,31
3940,5,"[21, 43, 48, 52, 52]",73,CURRENT_icmp_recv,28,32
3941,5,"[4, 5, 6, 6, 14]",73,CURRENT_icmp_sent,8,12
3942,5,"[13, 14, 17, 22, 45]",73,CURRENT_icmp_sent,12,16
3943,5,"[13, 15, 17, 22, 45]",73,CURRENT_icmp_sent,13,17
3944,5,"[13, 15, 22, 22, 45]",73,CURRENT_icmp_sent,14,18
3945,5,"[13, 15, 22, 24, 45]",73,CURRENT_icmp_sent,15,19
3946,5,"[8, 12, 17, 20, 52]",74,CURRENT_icmp_recv,7,11
3947,5,"[42, 52, 73, 76, 168]",74,CURRENT_icmp_recv,11,15
3948,5,"[42, 73, 73, 76, 168]",74,CURRENT_icmp_recv,12,16
3949,5,"[35, 42, 73, 73, 168]",74,CURRENT_icmp_recv,13,17
3950,5,"[38, 44, 45, 51, 75]",74,CURRENT_icmp_recv,21,25
3951,5,"[39, 44, 45, 51, 75]",74,CURRENT_icmp_recv,22,26
3952,5,"[39, 44, 45, 51, 89]",74,CURRENT_icmp_recv,23,27
3953,5,"[8, 12, 12, 13, 22]",74,CURRENT_icmp_sent,6,10
3954,5,"[19, 25, 27, 32, 66]",74,CURRENT_icmp_sent,21,25
3955,5,"[15, 19, 25, 32, 66]",74,CURRENT_icmp_sent,22,26
3956,5,"[15, 19, 25, 32, 66]",74,CURRENT_icmp_sent,23,27
3957,5,"[2, 5, 7, 10, 41]",75,CURRENT_icmp_recv,6,10
3958,5,"[2, 5, 10, 15, 41]",75,CURRENT_icmp_recv,7,11
3959,5,"[15, 19, 21, 24, 41]",75,CURRENT_icmp_recv,10,14
3960,5,"[15, 19, 21, 24, 138]",75,CURRENT_icmp_recv,11,15
3961,5,"[19, 21, 24, 37, 138]",75,CURRENT_icmp_recv,12,16
3962,5,"[19, 21, 28, 37, 138]",75,CURRENT_icmp_recv,13,17
3963,5,"[4, 4, 4, 5, 23]",75,CURRENT_icmp_sent,6,10
3964,5,"[4, 4, 5, 6, 23]",75,CURRENT_icmp_sent,7,11
3965,5,"[6, 6, 9, 15, 104]",75,CURRENT_icmp_sent,11,15
3966,5,"[6, 6, 9, 15, 104]",75,CURRENT_icmp_sent,12,16
3967,5,"[6, 6, 8, 9, 104]",75,CURRENT_icmp_sent,13,17
3968,5,"[6, 6, 8, 27, 104]",75,CURRENT_icmp_sent,14,18
3969,5,"[6, 8, 27, 36, 104]",75,CURRENT_icmp_sent,15,19
3970,5,"[18, 22, 22, 23, 36]",75,CURRENT_icmp_sent,19,23
3971,5,"[8, 18, 22, 22, 23]",75,CURRENT_icmp_sent,20,24
3972,5,"[19, 19, 20, 24, 36]",75,CURRENT_icmp_sent,29,33
3973,5,"[5, 6, 7, 10, 25]",76,CURRENT_icmp_recv,5,9
3974,5,"[36, 58, 63, 66, 133]",76,CURRENT_icmp_recv,12,16
3975,5,"[29, 44, 47, 55, 124]",76,CURRENT_icmp_recv,29,33
3976,5,"[29, 44, 47, 67, 142]",76,CURRENT_icmp_recv,31,35
3977,5,"[3, 3, 5, 5, 14]",76,CURRENT_icmp_sent,5,9
3978,5,"[5, 5, 14, 17, 44]",76,CURRENT_icmp_sent,7,11
3979,5,"[5, 13, 14, 17, 44]",76,CURRENT_icmp_sent,8,12
3980,5,"[21, 21, 27, 35, 73]",76,CURRENT_icmp_sent,29,33
3981,5,"[12, 14, 17, 17, 48]",77,CURRENT_icmp_recv,6,10
3982,5,"[28, 28, 39, 51, 102]",77,CURRENT_icmp_recv,15,19
3983,5,"[28, 28, 39, 54, 102]",77,CURRENT_icmp_recv,16,20
3984,5,"[43, 46, 54, 57, 96]",77,CURRENT_icmp_recv,20,24
3985,5,"[43, 46, 51, 57, 96]",77,CURRENT_icmp_recv,21,25
3986,5,"[43, 46, 51, 57, 103]",77,CURRENT_icmp_recv,22,26
3987,5,"[26, 56, 58, 63, 66]",77,CURRENT_icmp_recv,28,32
3988,5,"[14, 14, 16, 16, 30]",77,CURRENT_icmp_sent,6,10
3989,5,"[14, 14, 16, 18, 30]",77,CURRENT_icmp_sent,7,11
3990,5,"[16, 18, 22, 27, 57]",77,CURRENT_icmp_sent,15,19
3991,5,"[29, 36, 39, 41, 63]",77,CURRENT_icmp_sent,20,24
3992,5,"[22, 23, 29, 33, 65]",77,CURRENT_icmp_sent,27,31
3993,5,"[20, 22, 23, 29, 46]",77,CURRENT_icmp_sent,29,33
3994,5,"[4, 4, 5, 6, 30]",78,CURRENT_icmp_recv,6,10
3995,5,"[4, 4, 5, 12, 30]",78,CURRENT_icmp_recv,7,11
3996,5,"[12, 13, 15, 17, 30]",78,CURRENT_icmp_recv,10,14
3997,5,"[12, 13, 15, 17, 30]",78,CURRENT_icmp_recv,11,15
3998,5,"[16, 37, 38, 42, 47]",78,CURRENT_icmp_recv,30,34
3999,5,"[4, 4, 4, 5, 10]",78,CURRENT_icmp_sent,6,10
4000,5,"[4, 4, 4, 4, 10]",78,CURRENT_icmp_sent,7,11
4001,5,"[3, 4, 4, 4, 10]",78,CURRENT_icmp_sent,8,12
4002,5,"[3, 4, 6, 8, 18]",78,CURRENT_icmp_sent,11,15
4003,5,"[3, 4, 6, 8, 18]",78,CURRENT_icmp_sent,12,16
4004,5,"[4, 4, 6, 8, 18]",78,CURRENT_icmp_sent,13,17
4005,5,"[4, 4, 5, 8, 18]",78,CURRENT_icmp_sent,14,18
4006,5,"[4, 4, 5, 9, 18]",78,CURRENT_icmp_sent,15,19
4007,5,"[6, 19, 19, 21, 24]",78,CURRENT_icmp_sent,30,34
4008,5,"[6, 7, 12, 12, 26]",79,CURRENT_icmp_recv,6,10
4009,5,"[44, 54, 60, 70, 124]",79,CURRENT_icmp_recv,11,15
4010,5,"[32, 57, 61, 63, 67]",79,CURRENT_icmp_recv,25,29
4011,5,"[7, 11, 16, 17, 40]",79,CURRENT_icmp_sent,8,12
4012,5,"[26, 31, 35, 48, 97]",79,CURRENT_icmp_sent,22,26
4013,5,"[26, 31, 35, 48, 97]",79,CURRENT_icmp_sent,23,27
4014,5,"[77, 80, 82, 83, 95]",80,CURRENT_icmp_recv,15,19
4015,5,"[56, 65, 78, 80, 125]",80,CURRENT_icmp_recv,27,31
4016,5,"[26, 39, 46, 46, 46]",80,CURRENT_icmp_sent,14,18
4017,5,"[14, 14, 15, 21, 40]",81,CURRENT_icmp_recv,6,10
4018,5,"[31, 44, 49, 64, 143]",81,CURRENT_icmp_recv,17,21
4019,5,"[39, 46, 91, 98, 208]",81,CURRENT_icmp_recv,25,29
4020,5,"[13, 16, 19, 29, 62]",81,CURRENT_icmp_sent,7,11
4021,5,"[16, 19, 29, 29, 62]",81,CURRENT_icmp_sent,8,12
4022,5,"[19, 28, 29, 29, 62]",81,CURRENT_icmp_sent,9,13
4023,5,"[13, 21, 31, 38, 96]",81,CURRENT_icmp_sent,17,21
4024,5,"[3, 3, 5, 7, 22]",82,CURRENT_icmp_recv,6,10
4025,5,"[55, 62, 67, 67, 98]",82,CURRENT_icmp_recv,17,21
4026,5,"[62, 67, 67, 67, 98]",82,CURRENT_icmp_recv,18,22
4027,5,"[62, 67, 67, 67, 80]",82,CURRENT_icmp_recv,19,23
4028,5,"[59, 61, 75, 80, 285]",82,CURRENT_icmp_recv,23,27
4029,5,"[57, 59, 61, 75, 285]",82,CURRENT_icmp_recv,24,28
4030,5,"[57, 59, 59, 61, 285]",82,CURRENT_icmp_recv,25,29
4031,5,"[57, 59, 60, 61, 285]",82,CURRENT_icmp_recv,26,30
4032,5,"[36, 57, 59, 60, 285]",82,CURRENT_icmp_recv,27,31
4033,5,"[36, 48, 60, 76, 394]",82,CURRENT_icmp_recv,30,34
4034,5,"[17, 36, 48, 76, 394]",82,CURRENT_icmp_recv,31,35
4035,5,"[3, 3, 3, 4, 12]",82,CURRENT_icmp_sent,7,11
4036,5,"[4, 4, 10, 12, 30]",82,CURRENT_icmp_sent,10,14
4037,5,"[22, 34, 40, 55, 241]",82,CURRENT_icmp_sent,23,27
4038,5,"[22, 26, 34, 40, 241]",82,CURRENT_icmp_sent,24,28
4039,5,"[22, 26, 35, 40, 241]",82,CURRENT_icmp_sent,25,29
4040,5,"[26, 35, 40, 42, 241]",82,CURRENT_icmp_sent,26,30
4041,5,"[9, 26, 35, 42, 241]",82,CURRENT_icmp_sent,27,31
4042,5,"[9, 24, 31, 42, 335]",82,CURRENT_icmp_sent,30,34
4043,5,"[7, 9, 24, 31, 335]",82,CURRENT_icmp_sent,31,35
4044,5,"[3, 4, 5, 5, 22]",83,CURRENT_icmp_recv,5,9
4045,5,"[3, 4, 5, 5, 11]",83,CURRENT_icmp_recv,6,10
4046,5,"[9, 54, 56, 62, 65]",83,CURRENT_icmp_recv,15,19
4047,5,"[44, 46, 58, 64, 427]",83,CURRENT_icmp_recv,21,25
4048,5,"[44, 46, 58, 71, 427]",83,CURRENT_icmp_recv,22,26
4049,5,"[44, 46, 55, 71, 427]",83,CURRENT_icmp_recv,23,27
4050,5,"[44, 55, 71, 74, 427]",83,CURRENT_icmp_recv,24,28
4051,5,"[43, 55, 71, 74, 427]",83,CURRENT_icmp_recv,25,29
4052,5,"[4, 4, 6, 8, 23]",83,CURRENT_icmp_sent,5,9
4053,5,"[4, 4, 4, 6, 10]",83,CURRENT_icmp_sent,7,11
4054,5,"[4, 4, 4, 5, 10]",83,CURRENT_icmp_sent,8,12
4055,5,"[26, 26, 28, 35, 373]",83,CURRENT_icmp_sent,21,25
4056,5,"[26, 28, 35, 42, 373]",83,CURRENT_icmp_sent,22,26
4057,5,"[26, 28, 42, 43, 373]",83,CURRENT_icmp_sent,23,27
4058,5,"[28, 38, 42, 43, 373]",83,CURRENT_icmp_sent,24,28
4059,5,"[27, 38, 42, 43, 373]",83,CURRENT_icmp_sent,25,29
4060,5,"[18, 69, 74, 75, 90]",84,CURRENT_icmp_recv,13,17
4061,5,"[47, 47, 54, 58, 82]",84,CURRENT_icmp_recv,22,26
4062,5,"[47, 47, 54, 82, 276]",84,CURRENT_icmp_recv,23,27
4063,5,"[47, 54, 63, 82, 276]",84,CURRENT_icmp_recv,24,28
4064,5,"[54, 58, 63, 82, 276]",84,CURRENT_icmp_recv,25,29
4065,5,"[54, 58, 63, 108, 276]",84,CURRENT_icmp_recv,26,30
4066,5,"[58, 63, 92, 108, 276]",84,CURRENT_icmp_recv,27,31
4067,5,"[21, 26, 32, 48, 242]",84,CURRENT_icmp_sent,23,27
4068,5,"[21, 21, 32, 48, 242]",84,CURRENT_icmp_sent,24,28
4069,5,"[21, 21, 36, 48, 242]",84,CURRENT_icmp_sent,25,29
4070,5,"[21, 21, 36, 71, 242]",84,CURRENT_icmp_sent,26,30
4071,5,"[21, 36, 50, 71, 242]",84,CURRENT_icmp_sent,27,31
4072,5,"[6, 6, 8, 11, 20]",85,CURRENT_icmp_recv,5,9
4073,5,"[30, 36, 40, 43, 138]",85,CURRENT_icmp_recv,10,14
4074,5,"[36, 38, 40, 43, 138]",85,CURRENT_icmp_recv,11,15
4075,5,"[29, 36, 38, 40, 138]",85,CURRENT_icmp_recv,12,16
4076,5,"[14, 29, 38, 40, 138]",85,CURRENT_icmp_recv,13,17
4077,5,"[43, 58, 60, 62, 65]",85,CURRENT_icmp_recv,30,34
4078,5,"[4, 4, 5, 5, 15]",85,CURRENT_icmp_sent,5,9
4079,5,"[11, 15, 16, 22, 107]",85,CURRENT_icmp_sent,10,14
4080,5,"[15, 16, 19, 22, 107]",85,CURRENT_icmp_sent,11,15
4081,5,"[15, 18, 19, 22, 107]",85,CURRENT_icmp_sent,12,16
4082,5,"[14, 15, 18, 19, 107]",85,CURRENT_icmp_sent,13,17
4083,5,"[14, 18, 19, 31, 113]",85,CURRENT_icmp_sent,15,19
4084,5,"[14, 18, 19, 31, 113]",85,CURRENT_icmp_sent,16,20
4085,5,"[14, 19, 30, 31, 113]",85,CURRENT_icmp_sent,17,21
4086,5,"[6, 19, 30, 31, 113]",85,CURRENT_icmp_sent,18,22
4087,5,"[19, 20, 21, 21, 29]",85,CURRENT_icmp_sent,29,33
4088,5,"[19, 20, 21, 23, 40]",85,CURRENT_icmp_sent,31,35
4089,5,"[5, 6, 7, 9, 38]",86,CURRENT_icmp_recv,6,10
4090,5,"[5, 6, 7, 15, 38]",86,CURRENT_icmp_recv,7,11
4091,5,"[37, 38, 45, 48, 68]",86,CURRENT_icmp_recv,20,24
4092,5,"[20, 33, 37, 38, 87]",86,CURRENT_icmp_recv,23,27
4093,5,"[6, 7, 8, 9, 31]",86,CURRENT_icmp_sent,6,10
4094,5,"[6, 7, 8, 10, 31]",86,CURRENT_icmp_sent,7,11
4095,5,"[6, 21, 28, 28, 29]",86,CURRENT_icmp_sent,18,22
4096,5,"[22, 22, 23, 25, 34]",86,CURRENT_icmp_sent,26,30
4097,5,"[22, 22, 23, 25, 33]",86,CURRENT_icmp_sent,27,31
4098,5,"[22, 22, 24, 25, 33]",86,CURRENT_icmp_sent,28,32
4099,5,"[4, 4, 8, 12, 62]",87,CURRENT_icmp_recv,7,11
4100,5,"[4, 4, 10, 12, 62]",87,CURRENT_icmp_recv,8,12
4101,5,"[4, 7, 10, 12, 62]",87,CURRENT_icmp_recv,9,13
4102,5,"[34, 38, 41, 48, 81]",87,CURRENT_icmp_recv,19,23
4103,5,"[18, 31, 31, 31, 56]",87,CURRENT_icmp_recv,27,31
4104,5,"[18, 31, 31, 31, 62]",87,CURRENT_icmp_recv,28,32
4105,5,"[4, 6, 6, 7, 40]",87,CURRENT_icmp_sent,7,11
4106,5,"[4, 6, 6, 9, 40]",87,CURRENT_icmp_sent,8,12
4107,5,"[6, 6, 6, 9, 40]",87,CURRENT_icmp_sent,9,13
4108,5,"[14, 16, 18, 19, 30]",87,CURRENT_icmp_sent,17,21
4109,5,"[15, 16, 16, 21, 39]",87,CURRENT_icmp_sent,28,32
4110,5,"[15, 16, 20, 21, 39]",87,CURRENT_icmp_sent,29,33
4111,5,"[2, 3, 4, 5, 11]",88,CURRENT_icmp_recv,5,9
4112,5,"[10, 11, 17, 17, 39]",88,CURRENT_icmp_recv,9,13
4113,5,"[17, 17, 39, 43, 126]",88,CURRENT_icmp_recv,11,15
4114,5,"[17, 20, 39, 43, 126]",88,CURRENT_icmp_recv,12,16
4115,5,"[20, 24, 39, 43, 126]",88,CURRENT_icmp_recv,13,17
4116,5,"[20, 24, 35, 43, 126]",88,CURRENT_icmp_recv,14,18
4117,5,"[11, 20, 24, 35, 126]",88,CURRENT_icmp_recv,15,19
4118,5,"[29, 53, 55, 68, 138]",88,CURRENT_icmp_recv,20,24
4119,5,"[37, 53, 55, 68, 138]",88,CURRENT_icmp_recv,21,25
4120,5,"[37, 38, 53, 55, 138]",88,CURRENT_icmp_recv,22,26
4121,5,"[6, 8, 12, 13, 26]",88,CURRENT_icmp_sent,9,13
4122,5,"[6, 12, 14, 26, 94]",88,CURRENT_icmp_sent,11,15
4123,5,"[6, 14, 15, 26, 94]",88,CURRENT_icmp_sent,12,16
4124,5,"[7, 14, 15, 26, 94]",88,CURRENT_icmp_sent,13,17
4125,5,"[7, 14, 15, 16, 94]",88,CURRENT_icmp_sent,14,18
4126,5,"[5, 7, 15, 16, 94]",88,CURRENT_icmp_sent,15,19
4127,5,"[5, 16, 19, 40, 112]",88,CURRENT_icmp_sent,18,22
4128,5,"[5, 19, 26, 40, 112]",88,CURRENT_icmp_sent,19,23
4129,5,"[19, 26, 37, 40, 112]",88,CURRENT_icmp_sent,20,24
4130,5,"[26, 32, 37, 40, 112]",88,CURRENT_icmp_sent,21,25
4131,5,"[26, 30, 32, 37, 112]",88,CURRENT_icmp_sent,22,26
4132,5,"[3, 3, 4, 5, 83]",89,CURRENT_icmp_recv,6,10
4133,5,"[17, 18, 25, 38, 108]",89,CURRENT_icmp_recv,20,24
4134,5,"[18, 20, 25, 38, 108]",89,CURRENT_icmp_recv,21,25
4135,5,"[20, 21, 25, 30, 60]",89,CURRENT_icmp_recv,24,28
4136,5,"[2, 3, 3, 5, 47]",89,CURRENT_icmp_sent,6,10
4137,5,"[12, 19, 23, 26, 71]",89,CURRENT_icmp_sent,12,16
4138,5,"[2, 5, 6, 6, 14]",90,CURRENT_icmp_recv,5,9
4139,5,"[2, 5, 6, 14, 58]",90,CURRENT_icmp_recv,6,10
4140,5,"[31, 39, 59, 88, 298]",90,CURRENT_icmp_recv,24,28
4141,5,"[35, 39, 59, 88, 298]",90,CURRENT_icmp_recv,25,29
4142,5,"[35, 39, 59, 77, 298]",90,CURRENT_icmp_recv,26,30
4143,5,"[35, 39, 55, 77, 298]",90,CURRENT_icmp_recv,27,31
4144,5,"[35, 55, 77, 88, 298]",90,CURRENT_icmp_recv,28,32
4145,5,"[4, 4, 5, 6, 35]",90,CURRENT_icmp_sent,6,10
4146,5,"[13, 30, 31, 32, 37]",90,CURRENT_icmp_sent,13,17
4147,5,"[13, 31, 32, 35, 37]",90,CURRENT_icmp_sent,14,18
4148,5,"[27, 31, 35, 38, 67]",90,CURRENT_icmp_sent,20,24
4149,5,"[27, 31, 35, 36, 54]",90,CURRENT_icmp_sent,22,26
4150,5,"[35, 36, 37, 54, 247]",90,CURRENT_icmp_sent,24,28
4151,5,"[34, 36, 37, 54, 247]",90,CURRENT_icmp_sent,25,29
4152,5,"[34, 36, 37, 51, 247]",90,CURRENT_icmp_sent,26,30
4153,5,"[16, 34, 37, 51, 247]",90,CURRENT_icmp_sent,27,31
4154,5,"[16, 34, 51, 53, 247]",90,CURRENT_icmp_sent,28,32
4155,5,"[1, 4, 5, 5, 5]",91,CURRENT_icmp_recv,5,9
4156,5,"[1, 5, 5, 5, 17]",91,CURRENT_icmp_recv,6,10
4157,5,"[11, 34, 34, 35, 35]",91,CURRENT_icmp_recv,18,22
4158,5,"[16, 34, 34, 35, 35]",91,CURRENT_icmp_recv,19,23
4159,5,"[11, 12, 16, 22, 51]",91,CURRENT_icmp_recv,23,27
4160,5,"[11, 12, 22, 24, 51]",91,CURRENT_icmp_recv,24,28
4161,5,"[12, 20, 22, 24, 51]",91,CURRENT_icmp_recv,25,29
4162,5,"[3, 4, 4, 5, 25]",91,CURRENT_icmp_sent,8,12
4163,5,"[7, 9, 10, 13, 28]",92,CURRENT_icmp_recv,5,9
4164,5,"[7, 9, 20, 28, 116]",92,CURRENT_icmp_recv,7,11
4165,5,"[20, 66, 116, 117, 377]",92,CURRENT_icmp_recv,10,14
4166,5,"[66, 116, 117, 133, 377]",92,CURRENT_icmp_recv,11,15
4167,5,"[61, 66, 117, 133, 377]",92,CURRENT_icmp_recv,12,16
4168,5,"[95, 118, 125, 132, 218]",92,CURRENT_icmp_recv,19,23
4169,5,"[49, 56, 62, 66, 118]",92,CURRENT_icmp_recv,23,27
4170,5,"[60, 62, 66, 67, 85]",92,CURRENT_icmp_recv,26,30
4171,5,"[60, 66, 67, 85, 133]",92,CURRENT_icmp_recv,27,31
4172,5,"[8, 8, 9, 12, 22]",92,CURRENT_icmp_sent,5,9
4173,5,"[8, 8, 9, 13, 22]",92,CURRENT_icmp_sent,6,10
4174,5,"[8, 9, 13, 22, 63]",92,CURRENT_icmp_sent,7,11
4175,5,"[13, 43, 60, 63, 293]",92,CURRENT_icmp_sent,10,14
4176,5,"[43, 54, 60, 63, 293]",92,CURRENT_icmp_sent,11,15
4177,5,"[43, 50, 54, 60, 293]",92,CURRENT_icmp_sent,12,16
4178,5,"[36, 75, 79, 84, 184]",92,CURRENT_icmp_sent,18,22
4179,5,"[71, 75, 79, 84, 184]",92,CURRENT_icmp_sent,19,23
4180,5,"[29, 71, 75, 79, 84]",92,CURRENT_icmp_sent,20,24
4181,5,"[4, 5, 5, 12, 46]",93,CURRENT_icmp_recv,7,11
4182,5,"[63, 65, 66, 76, 100]",93,CURRENT_icmp_recv,14,18
4183,5,"[35, 63, 65, 66, 76]",93,CURRENT_icmp_recv,15,19
4184,5,"[53, 53, 59, 62, 86]",93,CURRENT_icmp_recv,26,30
4185,5,"[53, 53, 59, 64, 86]",93,CURRENT_icmp_recv,27,31
4186,5,"[53, 59, 59, 64, 130]",93,CURRENT_icmp_recv,29,33
4187,5,"[35, 53, 59, 64, 130]",93,CURRENT_icmp_recv,30,34
