outlier_no,subset_size,subset,node,data type,index_first_element,index_last_element
1058,4,"[4, 5, 5, 5]",8,CURRENT_icmp_sent,5,8
1059,4,"[37, 38, 40, 87]",9,CURRENT_icmp_recv,11,14
1060,4,"[40, 45, 55, 754]",9,CURRENT_icmp_recv,23,26
1061,4,"[4, 4, 4, 9]",9,CURRENT_icmp_sent,4,7
1062,4,"[4, 4, 4, 7]",9,CURRENT_icmp_sent,5,8
1063,4,"[27, 35, 38, 729]",9,CURRENT_icmp_sent,23,26
1064,4,"[27, 38, 76, 729]",9,CURRENT_icmp_sent,24,27
1065,4,"[4, 4, 4, 5]",10,CURRENT_icmp_sent,4,7
1066,4,"[3, 3, 4, 19]",10,CURRENT_icmp_sent,9,12
1067,4,"[16, 16, 18, 59]",11,CURRENT_icmp_recv,32,35
1068,4,"[15, 74, 76, 78]",11,CURRENT_icmp_sent,25,28
1069,4,"[4, 5, 5, 24]",12,CURRENT_icmp_recv,8,11
1070,4,"[5, 5, 6, 24]",12,CURRENT_icmp_recv,9,12
1071,4,"[5, 5, 6, 24]",12,CURRENT_icmp_recv,10,13
1072,4,"[30, 30, 33, 100]",13,CURRENT_icmp_sent,26,29
1073,4,"[64, 65, 65, 97]",14,CURRENT_icmp_recv,21,24
1074,4,"[64, 65, 65, 419]",14,CURRENT_icmp_recv,22,25
1075,4,"[97, 103, 115, 419]",14,CURRENT_icmp_recv,25,28
1076,4,"[28, 28, 29, 47]",14,CURRENT_icmp_sent,21,24
1077,4,"[28, 28, 29, 388]",14,CURRENT_icmp_sent,22,25
1078,4,"[53, 62, 75, 388]",14,CURRENT_icmp_sent,25,28
1079,4,"[3, 4, 4, 4]",15,CURRENT_icmp_sent,6,9
1080,4,"[4, 4, 4, 8]",15,CURRENT_icmp_sent,7,10
1081,4,"[27, 27, 28, 41]",15,CURRENT_icmp_sent,26,29
1082,4,"[11, 33, 33, 343]",15,CURRENT_icmp_sent,32,35
1083,4,"[8, 9, 9, 9]",16,CURRENT_icmp_recv,4,7
1084,4,"[44, 44, 45, 80]",16,CURRENT_icmp_recv,20,23
1085,4,"[3, 3, 3, 5]",16,CURRENT_icmp_sent,6,9
1086,4,"[2, 2, 2, 6]",18,CURRENT_icmp_recv,5,8
1087,4,"[8, 9, 9, 37]",18,CURRENT_icmp_recv,21,24
1088,4,"[3, 3, 3, 5]",18,CURRENT_icmp_sent,5,8
1089,4,"[3, 3, 3, 9]",18,CURRENT_icmp_sent,6,9
1090,4,"[6, 7, 7, 42]",19,CURRENT_icmp_recv,7,10
1091,4,"[5, 5, 5, 6]",19,CURRENT_icmp_sent,6,9
1092,4,"[5, 5, 6, 20]",19,CURRENT_icmp_sent,7,10
1093,4,"[26, 26, 26, 35]",19,CURRENT_icmp_sent,27,30
1094,4,"[38, 39, 39, 71]",20,CURRENT_icmp_recv,20,23
1095,4,"[38, 39, 39, 96]",20,CURRENT_icmp_recv,21,24
1096,4,"[72, 73, 86, 352]",20,CURRENT_icmp_recv,27,30
1097,4,"[72, 80, 86, 352]",20,CURRENT_icmp_recv,28,31
1098,4,"[5, 6, 6, 6]",20,CURRENT_icmp_sent,6,9
1099,4,"[5, 6, 6, 82]",20,CURRENT_icmp_sent,7,10
1100,4,"[36, 51, 55, 353]",21,CURRENT_icmp_recv,27,30
1101,4,"[43, 51, 55, 353]",21,CURRENT_icmp_recv,28,31
1102,4,"[24, 36, 38, 318]",21,CURRENT_icmp_sent,27,30
1103,4,"[35, 36, 38, 318]",21,CURRENT_icmp_sent,28,31
1104,4,"[14, 15, 15, 35]",22,CURRENT_icmp_sent,6,9
1105,4,"[35, 37, 38, 77]",22,CURRENT_icmp_sent,9,12
1106,4,"[10, 11, 11, 25]",23,CURRENT_icmp_sent,7,10
1107,4,"[11, 11, 12, 25]",23,CURRENT_icmp_sent,8,11
1108,4,"[47, 49, 52, 188]",24,CURRENT_icmp_recv,11,14
1109,4,"[39, 41, 44, 156]",24,CURRENT_icmp_sent,13,16
1110,4,"[9, 10, 13, 64]",25,CURRENT_icmp_recv,7,10
1111,4,"[38, 39, 39, 79]",25,CURRENT_icmp_recv,22,25
1112,4,"[8, 9, 9, 9]",25,CURRENT_icmp_sent,4,7
1113,4,"[7, 9, 9, 9]",25,CURRENT_icmp_sent,6,9
1114,4,"[7, 9, 9, 49]",25,CURRENT_icmp_sent,7,10
1115,4,"[3, 3, 3, 5]",26,CURRENT_icmp_recv,4,7
1116,4,"[17, 18, 20, 83]",26,CURRENT_icmp_recv,30,33
1117,4,"[3, 3, 3, 5]",26,CURRENT_icmp_sent,4,7
1118,4,"[3, 3, 3, 5]",26,CURRENT_icmp_sent,5,8
1119,4,"[3, 3, 3, 5]",26,CURRENT_icmp_sent,6,9
1120,4,"[3, 3, 3, 5]",26,CURRENT_icmp_sent,7,10
1121,4,"[2, 8, 8, 8]",28,CURRENT_icmp_recv,5,8
1122,4,"[4, 49, 50, 52]",28,CURRENT_icmp_recv,10,13
1123,4,"[49, 50, 52, 100]",28,CURRENT_icmp_recv,11,14
1124,4,"[66, 67, 68, 109]",28,CURRENT_icmp_recv,23,26
1125,4,"[35, 66, 67, 68]",28,CURRENT_icmp_recv,24,27
1126,4,"[7, 8, 8, 29]",28,CURRENT_icmp_sent,8,11
1127,4,"[22, 22, 22, 39]",29,CURRENT_icmp_recv,31,34
1128,4,"[3, 4, 4, 28]",29,CURRENT_icmp_sent,6,9
1129,4,"[53, 54, 56, 178]",31,CURRENT_icmp_recv,32,35
1130,4,"[3, 3, 3, 5]",31,CURRENT_icmp_sent,6,9
1131,4,"[3, 3, 3, 5]",31,CURRENT_icmp_sent,7,10
1132,4,"[3, 3, 3, 13]",31,CURRENT_icmp_sent,8,11
1133,4,"[16, 22, 24, 148]",31,CURRENT_icmp_sent,29,32
1134,4,"[21, 22, 24, 148]",31,CURRENT_icmp_sent,30,33
1135,4,"[21, 24, 29, 148]",31,CURRENT_icmp_sent,31,34
1136,4,"[21, 22, 29, 148]",31,CURRENT_icmp_sent,32,35
1137,4,"[39, 40, 40, 62]",32,CURRENT_icmp_recv,27,30
1138,4,"[17, 17, 18, 57]",33,CURRENT_icmp_recv,8,11
1139,4,"[89, 99, 100, 799]",33,CURRENT_icmp_recv,24,27
1140,4,"[57, 89, 100, 799]",33,CURRENT_icmp_recv,25,28
1141,4,"[57, 70, 100, 799]",33,CURRENT_icmp_recv,26,29
1142,4,"[52, 63, 73, 760]",33,CURRENT_icmp_sent,24,27
1143,4,"[34, 52, 73, 760]",33,CURRENT_icmp_sent,25,28
1144,4,"[33, 34, 73, 760]",33,CURRENT_icmp_sent,26,29
1145,4,"[16, 16, 16, 21]",34,CURRENT_icmp_sent,5,8
1146,4,"[16, 16, 16, 17]",34,CURRENT_icmp_sent,6,9
1147,4,"[16, 16, 17, 40]",34,CURRENT_icmp_sent,7,10
1148,4,"[4, 4, 5, 36]",35,CURRENT_icmp_recv,8,11
1149,4,"[64, 67, 79, 267]",35,CURRENT_icmp_recv,24,27
1150,4,"[4, 4, 4, 5]",35,CURRENT_icmp_sent,5,8
1151,4,"[4, 4, 4, 6]",35,CURRENT_icmp_sent,6,9
1152,4,"[4, 4, 4, 6]",35,CURRENT_icmp_sent,7,10
1153,4,"[44, 47, 53, 230]",35,CURRENT_icmp_sent,24,27
1154,4,"[22, 23, 31, 230]",35,CURRENT_icmp_sent,27,30
1155,4,"[39, 56, 56, 57]",38,CURRENT_icmp_sent,10,13
1156,4,"[12, 12, 12, 17]",39,CURRENT_icmp_recv,6,9
1157,4,"[12, 12, 12, 22]",39,CURRENT_icmp_recv,7,10
1158,4,"[17, 18, 19, 48]",39,CURRENT_icmp_sent,15,18
1159,4,"[4, 5, 7, 53]",40,CURRENT_icmp_recv,7,10
1160,4,"[24, 25, 33, 227]",41,CURRENT_icmp_recv,14,17
1161,4,"[16, 19, 28, 214]",41,CURRENT_icmp_sent,13,16
1162,4,"[6, 16, 19, 214]",41,CURRENT_icmp_sent,14,17
1163,4,"[29, 30, 30, 52]",42,CURRENT_icmp_recv,22,25
1164,4,"[6, 7, 8, 63]",43,CURRENT_icmp_recv,8,11
1165,4,"[40, 65, 73, 780]",43,CURRENT_icmp_recv,24,27
1166,4,"[40, 60, 65, 780]",43,CURRENT_icmp_recv,25,28
1167,4,"[40, 51, 60, 780]",43,CURRENT_icmp_recv,26,29
1168,4,"[3, 3, 4, 37]",43,CURRENT_icmp_sent,8,11
1169,4,"[25, 38, 65, 764]",43,CURRENT_icmp_sent,24,27
1170,4,"[25, 38, 39, 764]",43,CURRENT_icmp_sent,25,28
1171,4,"[25, 26, 39, 764]",43,CURRENT_icmp_sent,26,29
1172,4,"[35, 55, 55, 56]",44,CURRENT_icmp_recv,19,22
1173,4,"[4, 4, 4, 7]",44,CURRENT_icmp_sent,5,8
1174,4,"[4, 4, 4, 6]",44,CURRENT_icmp_sent,6,9
1175,4,"[3, 3, 3, 4]",45,CURRENT_icmp_sent,6,9
1176,4,"[12, 14, 15, 89]",45,CURRENT_icmp_sent,20,23
1177,4,"[8, 8, 8, 10]",46,CURRENT_icmp_recv,4,7
1178,4,"[6, 8, 8, 8]",46,CURRENT_icmp_recv,5,8
1179,4,"[5, 8, 8, 8]",46,CURRENT_icmp_sent,5,8
1180,4,"[11, 12, 13, 112]",47,CURRENT_icmp_recv,8,11
1181,4,"[43, 44, 45, 168]",48,CURRENT_icmp_recv,25,28
1182,4,"[10, 11, 13, 67]",48,CURRENT_icmp_sent,8,11
1183,4,"[3, 3, 3, 8]",50,CURRENT_icmp_sent,4,7
1184,4,"[17, 18, 18, 38]",50,CURRENT_icmp_sent,11,14
1185,4,"[11, 15, 17, 196]",50,CURRENT_icmp_sent,29,32
1186,4,"[2, 4, 4, 4]",53,CURRENT_icmp_recv,5,8
1187,4,"[3, 4, 4, 4]",53,CURRENT_icmp_recv,6,9
1188,4,"[6, 28, 29, 29]",53,CURRENT_icmp_recv,21,24
1189,4,"[3, 4, 4, 4]",53,CURRENT_icmp_sent,4,7
1190,4,"[4, 4, 4, 5]",53,CURRENT_icmp_sent,6,9
1191,4,"[4, 4, 4, 5]",53,CURRENT_icmp_sent,7,10
1192,4,"[7, 7, 8, 24]",53,CURRENT_icmp_sent,16,19
1193,4,"[3, 3, 3, 5]",55,CURRENT_icmp_sent,4,7
1194,4,"[3, 3, 3, 5]",55,CURRENT_icmp_sent,5,8
1195,4,"[7, 7, 7, 12]",57,CURRENT_icmp_recv,4,7
1196,4,"[7, 7, 7, 12]",57,CURRENT_icmp_recv,5,8
1197,4,"[3, 7, 7, 7]",57,CURRENT_icmp_recv,6,9
1198,4,"[3, 7, 8, 73]",57,CURRENT_icmp_recv,8,11
1199,4,"[36, 38, 39, 78]",58,CURRENT_icmp_recv,17,20
1200,4,"[35, 37, 39, 142]",58,CURRENT_icmp_recv,20,23
1201,4,"[13, 14, 18, 105]",58,CURRENT_icmp_sent,20,23
1202,4,"[3, 4, 4, 4]",59,CURRENT_icmp_recv,6,9
1203,4,"[3, 4, 4, 21]",59,CURRENT_icmp_recv,7,10
1204,4,"[49, 66, 75, 442]",59,CURRENT_icmp_recv,18,21
1205,4,"[3, 4, 4, 4]",59,CURRENT_icmp_sent,5,8
1206,4,"[3, 4, 4, 19]",59,CURRENT_icmp_sent,7,10
1207,4,"[18, 24, 24, 407]",59,CURRENT_icmp_sent,15,18
1208,4,"[18, 20, 24, 407]",59,CURRENT_icmp_sent,16,19
1209,4,"[18, 19, 20, 407]",59,CURRENT_icmp_sent,17,20
1210,4,"[19, 20, 32, 407]",59,CURRENT_icmp_sent,18,21
1211,4,"[51, 67, 69, 298]",61,CURRENT_icmp_recv,11,14
1212,4,"[64, 66, 71, 169]",61,CURRENT_icmp_recv,31,34
1213,4,"[10, 12, 12, 51]",62,CURRENT_icmp_recv,5,8
1214,4,"[30, 30, 38, 392]",62,CURRENT_icmp_sent,24,27
1215,4,"[23, 30, 38, 392]",62,CURRENT_icmp_sent,25,28
1216,4,"[90, 91, 92, 151]",64,CURRENT_icmp_recv,23,26
1217,4,"[33, 34, 35, 64]",64,CURRENT_icmp_sent,12,15
1218,4,"[2, 5, 5, 5]",67,CURRENT_icmp_recv,6,9
1219,4,"[18, 19, 19, 36]",67,CURRENT_icmp_sent,14,17
1220,4,"[18, 22, 26, 152]",67,CURRENT_icmp_sent,32,35
1221,4,"[19, 20, 26, 212]",69,CURRENT_icmp_recv,15,18
1222,4,"[3, 5, 5, 5]",69,CURRENT_icmp_sent,6,9
1223,4,"[19, 21, 22, 60]",70,CURRENT_icmp_sent,31,34
1224,4,"[29, 29, 31, 79]",72,CURRENT_icmp_sent,24,27
1225,4,"[19, 21, 24, 138]",75,CURRENT_icmp_recv,12,15
1226,4,"[4, 4, 4, 5]",75,CURRENT_icmp_sent,6,9
1227,4,"[4, 4, 5, 23]",75,CURRENT_icmp_sent,7,10
1228,4,"[6, 6, 9, 104]",75,CURRENT_icmp_sent,13,16
1229,4,"[6, 6, 8, 104]",75,CURRENT_icmp_sent,14,17
1230,4,"[4, 4, 5, 30]",78,CURRENT_icmp_recv,7,10
1231,4,"[4, 4, 4, 5]",78,CURRENT_icmp_sent,6,9
1232,4,"[4, 4, 4, 10]",78,CURRENT_icmp_sent,7,10
1233,4,"[4, 4, 4, 10]",78,CURRENT_icmp_sent,8,11
1234,4,"[4, 4, 5, 18]",78,CURRENT_icmp_sent,15,18
1235,4,"[26, 46, 46, 46]",80,CURRENT_icmp_sent,14,17
1236,4,"[39, 46, 46, 46]",80,CURRENT_icmp_sent,15,18
1237,4,"[28, 29, 29, 62]",81,CURRENT_icmp_sent,10,13
1238,4,"[62, 67, 67, 67]",82,CURRENT_icmp_recv,19,22
1239,4,"[59, 61, 75, 285]",82,CURRENT_icmp_recv,24,27
1240,4,"[57, 59, 61, 285]",82,CURRENT_icmp_recv,25,28
1241,4,"[57, 59, 61, 285]",82,CURRENT_icmp_recv,26,29
1242,4,"[57, 59, 60, 285]",82,CURRENT_icmp_recv,27,30
1243,4,"[3, 3, 3, 5]",82,CURRENT_icmp_sent,6,9
1244,4,"[3, 3, 3, 4]",82,CURRENT_icmp_sent,7,10
1245,4,"[26, 35, 40, 241]",82,CURRENT_icmp_sent,26,29
1246,4,"[9, 24, 31, 335]",82,CURRENT_icmp_sent,31,34
1247,4,"[7, 24, 31, 335]",82,CURRENT_icmp_sent,32,35
1248,4,"[4, 5, 5, 22]",83,CURRENT_icmp_recv,5,8
1249,4,"[44, 46, 58, 427]",83,CURRENT_icmp_recv,22,25
1250,4,"[44, 46, 71, 427]",83,CURRENT_icmp_recv,23,26
1251,4,"[44, 55, 71, 427]",83,CURRENT_icmp_recv,24,27
1252,4,"[55, 71, 74, 427]",83,CURRENT_icmp_recv,25,28
1253,4,"[4, 4, 4, 6]",83,CURRENT_icmp_sent,7,10
1254,4,"[4, 4, 4, 10]",83,CURRENT_icmp_sent,8,11
1255,4,"[26, 28, 35, 373]",83,CURRENT_icmp_sent,22,25
1256,4,"[26, 28, 42, 373]",83,CURRENT_icmp_sent,23,26
1257,4,"[28, 42, 43, 373]",83,CURRENT_icmp_sent,24,27
1258,4,"[38, 42, 43, 373]",83,CURRENT_icmp_sent,25,28
1259,4,"[54, 58, 63, 276]",84,CURRENT_icmp_recv,26,29
1260,4,"[21, 21, 36, 242]",84,CURRENT_icmp_sent,26,29
1261,4,"[36, 40, 43, 138]",85,CURRENT_icmp_recv,11,14
1262,4,"[36, 38, 40, 138]",85,CURRENT_icmp_recv,12,15
1263,4,"[15, 18, 19, 107]",85,CURRENT_icmp_sent,13,16
1264,4,"[14, 18, 19, 107]",85,CURRENT_icmp_sent,14,17
1265,4,"[14, 18, 19, 113]",85,CURRENT_icmp_sent,15,18
1266,4,"[5, 6, 7, 38]",86,CURRENT_icmp_recv,7,10
1267,4,"[18, 31, 31, 31]",87,CURRENT_icmp_recv,28,31
1268,4,"[4, 6, 6, 40]",87,CURRENT_icmp_sent,8,11
1269,4,"[3, 3, 4, 83]",89,CURRENT_icmp_recv,7,10
1270,4,"[3, 3, 5, 47]",89,CURRENT_icmp_sent,7,10
1271,4,"[4, 5, 6, 35]",90,CURRENT_icmp_sent,7,10
1272,4,"[34, 36, 37, 247]",90,CURRENT_icmp_sent,26,29
1273,4,"[1, 5, 5, 5]",91,CURRENT_icmp_recv,6,9
1274,4,"[11, 34, 34, 35]",91,CURRENT_icmp_recv,18,21
1275,4,"[16, 34, 35, 35]",91,CURRENT_icmp_recv,20,23
1276,4,"[3, 3, 3, 5]",91,CURRENT_icmp_sent,4,7
1277,4,"[3, 3, 3, 4]",91,CURRENT_icmp_sent,6,9
1278,4,"[8, 8, 9, 22]",92,CURRENT_icmp_sent,6,9
1279,4,"[43, 54, 60, 293]",92,CURRENT_icmp_sent,12,15
1280,4,"[43, 50, 54, 293]",92,CURRENT_icmp_sent,13,16
1281,4,"[27, 27, 28, 54]",93,CURRENT_icmp_sent,12,15
1282,4,"[4, 4, 6, 37]",94,CURRENT_icmp_recv,8,11
1283,4,"[18, 31, 31, 32]",96,CURRENT_icmp_recv,10,13
1284,4,"[11, 11, 12, 51]",96,CURRENT_icmp_recv,21,24
1285,4,"[11, 11, 12, 26]",96,CURRENT_icmp_recv,22,25
1286,4,"[3, 3, 3, 5]",96,CURRENT_icmp_sent,5,8
1287,4,"[3, 3, 3, 5]",96,CURRENT_icmp_sent,6,9
1288,4,"[3, 3, 3, 18]",96,CURRENT_icmp_sent,7,10
1289,4,"[6, 7, 13, 120]",96,CURRENT_icmp_sent,15,18
1290,4,"[19, 20, 20, 33]",97,CURRENT_icmp_recv,27,30
1291,4,"[5, 7, 7, 38]",97,CURRENT_icmp_sent,29,32
1292,4,"[1, 2, 2, 2]",98,CURRENT_icmp_recv,6,9
1293,4,"[1, 2, 2, 2]",98,CURRENT_icmp_recv,7,10
1294,4,"[4, 4, 4, 5]",98,CURRENT_icmp_sent,5,8
1295,4,"[4, 4, 4, 5]",98,CURRENT_icmp_sent,6,9
1296,4,"[3, 4, 4, 4]",98,CURRENT_icmp_sent,8,11
1297,4,"[3, 4, 4, 4]",98,CURRENT_icmp_sent,9,12
1298,4,"[5, 5, 5, 11]",99,CURRENT_icmp_sent,6,9
1299,4,"[4, 5, 5, 5]",99,CURRENT_icmp_sent,7,10
1300,4,"[4, 5, 5, 5]",99,CURRENT_icmp_sent,8,11
1301,4,"[16, 16, 16, 37]",100,CURRENT_icmp_recv,27,30
1302,4,"[9, 11, 12, 74]",101,CURRENT_icmp_recv,8,11
1303,4,"[5, 5, 5, 6]",102,CURRENT_icmp_sent,4,7
1304,4,"[3, 5, 5, 5]",102,CURRENT_icmp_sent,6,9
1305,4,"[6, 6, 6, 7]",103,CURRENT_icmp_sent,4,7
1306,4,"[6, 7, 8, 56]",105,CURRENT_icmp_sent,8,11
1307,4,"[4, 4, 5, 23]",106,CURRENT_icmp_sent,29,32
1308,4,"[4, 4, 4, 6]",107,CURRENT_icmp_sent,5,8
1309,4,"[4, 4, 4, 6]",107,CURRENT_icmp_sent,6,9
1310,4,"[29, 30, 30, 43]",107,CURRENT_icmp_sent,20,23
1311,4,"[3, 3, 3, 4]",108,CURRENT_icmp_sent,4,7
1312,4,"[3, 3, 3, 4]",108,CURRENT_icmp_sent,5,8
1313,4,"[3, 3, 3, 9]",109,CURRENT_icmp_recv,6,9
1314,4,"[2, 3, 3, 3]",109,CURRENT_icmp_recv,7,10
1315,4,"[2, 3, 3, 17]",109,CURRENT_icmp_recv,8,11
1316,4,"[3, 4, 4, 20]",109,CURRENT_icmp_sent,29,32
1317,4,"[10, 11, 13, 51]",110,CURRENT_icmp_recv,22,25
1318,4,"[10, 11, 13, 64]",110,CURRENT_icmp_recv,23,26
1319,4,"[2, 5, 5, 5]",110,CURRENT_icmp_sent,4,7
1320,4,"[15, 30, 32, 322]",111,CURRENT_icmp_recv,32,35
1321,4,"[14, 21, 21, 21]",111,CURRENT_icmp_sent,14,17
1322,4,"[7, 13, 19, 310]",111,CURRENT_icmp_sent,32,35
1323,4,"[5, 5, 6, 22]",112,CURRENT_icmp_sent,4,7
1324,4,"[4, 5, 5, 22]",112,CURRENT_icmp_sent,5,8
1325,4,"[5, 5, 5, 6]",112,CURRENT_icmp_sent,9,12
1326,4,"[5, 5, 5, 12]",112,CURRENT_icmp_sent,10,13
1327,4,"[3, 4, 4, 19]",114,CURRENT_icmp_recv,8,11
1328,4,"[6, 40, 41, 41]",114,CURRENT_icmp_recv,17,20
1329,4,"[3, 3, 3, 5]",114,CURRENT_icmp_sent,5,8
1330,4,"[3, 3, 3, 4]",114,CURRENT_icmp_sent,7,10
1331,4,"[2, 5, 5, 5]",115,CURRENT_icmp_recv,6,9
1332,4,"[2, 4, 5, 45]",115,CURRENT_icmp_recv,8,11
1333,4,"[5, 6, 6, 6]",115,CURRENT_icmp_sent,7,10
1334,4,"[5, 6, 6, 38]",115,CURRENT_icmp_sent,8,11
1335,4,"[13, 61, 62, 63]",116,CURRENT_icmp_recv,30,33
1336,4,"[51, 62, 63, 433]",116,CURRENT_icmp_recv,32,35
1337,4,"[4, 4, 4, 5]",116,CURRENT_icmp_sent,5,8
1338,4,"[4, 4, 4, 6]",116,CURRENT_icmp_sent,6,9
1339,4,"[31, 36, 37, 386]",116,CURRENT_icmp_sent,32,35
1340,4,"[6, 6, 7, 26]",117,CURRENT_icmp_sent,29,32
1341,4,"[4, 6, 6, 6]",118,CURRENT_icmp_recv,7,10
1342,4,"[4, 6, 6, 38]",118,CURRENT_icmp_recv,8,11
1343,4,"[10, 10, 14, 66]",118,CURRENT_icmp_recv,20,23
1344,4,"[3, 4, 4, 4]",118,CURRENT_icmp_sent,5,8
1345,4,"[6, 7, 7, 55]",119,CURRENT_icmp_recv,7,10
1346,4,"[33, 37, 40, 241]",119,CURRENT_icmp_recv,11,14
1347,4,"[33, 40, 42, 241]",119,CURRENT_icmp_recv,12,15
1348,4,"[4, 4, 4, 5]",119,CURRENT_icmp_sent,5,8
1349,4,"[20, 21, 21, 189]",119,CURRENT_icmp_sent,11,14
1350,4,"[16, 20, 21, 189]",119,CURRENT_icmp_sent,12,15
1351,4,"[16, 20, 21, 189]",119,CURRENT_icmp_sent,13,16
1352,4,"[11, 16, 21, 189]",119,CURRENT_icmp_sent,14,17
1353,4,"[6, 7, 7, 7]",122,CURRENT_icmp_recv,6,9
1354,4,"[4, 5, 5, 5]",122,CURRENT_icmp_sent,9,12
1355,4,"[5, 5, 5, 7]",122,CURRENT_icmp_sent,11,14
1356,4,"[6, 7, 7, 7]",124,CURRENT_icmp_sent,6,9
1357,4,"[6, 7, 7, 7]",124,CURRENT_icmp_sent,7,10
1358,4,"[7, 7, 7, 38]",124,CURRENT_icmp_sent,8,11
1359,4,"[3, 3, 4, 30]",125,CURRENT_icmp_sent,20,23
1360,4,"[2, 3, 3, 3]",126,CURRENT_icmp_recv,5,8
1361,4,"[2, 3, 3, 3]",126,CURRENT_icmp_recv,6,9
1362,4,"[3, 4, 6, 120]",126,CURRENT_icmp_recv,12,15
1363,4,"[4, 4, 5, 18]",126,CURRENT_icmp_sent,8,11
1364,4,"[9, 11, 12, 107]",126,CURRENT_icmp_sent,12,15
1365,4,"[9, 10, 12, 107]",126,CURRENT_icmp_sent,13,16
1366,4,"[9, 10, 13, 107]",126,CURRENT_icmp_sent,14,17
1367,4,"[5, 21, 22, 22]",126,CURRENT_icmp_sent,26,29
1368,4,"[3, 3, 3, 6]",127,CURRENT_icmp_recv,5,8
1369,4,"[3, 3, 3, 6]",127,CURRENT_icmp_recv,6,9
1370,4,"[1, 4, 4, 4]",128,CURRENT_icmp_recv,4,7
1371,4,"[3, 4, 4, 4]",128,CURRENT_icmp_recv,5,8
1372,4,"[3, 3, 4, 24]",128,CURRENT_icmp_recv,7,10
1373,4,"[4, 4, 4, 5]",128,CURRENT_icmp_sent,4,7
1374,4,"[3, 4, 4, 4]",128,CURRENT_icmp_sent,5,8
1375,4,"[3, 3, 4, 17]",128,CURRENT_icmp_sent,7,10
1376,4,"[3, 3, 4, 17]",128,CURRENT_icmp_sent,8,11
1377,4,"[13, 14, 15, 43]",130,CURRENT_icmp_sent,24,27
1378,4,"[3, 4, 4, 4]",131,CURRENT_icmp_sent,4,7
1379,4,"[14, 14, 14, 24]",131,CURRENT_icmp_sent,14,17
1380,4,"[12, 14, 14, 14]",131,CURRENT_icmp_sent,15,18
1381,4,"[6, 6, 6, 7]",132,CURRENT_icmp_recv,5,8
1382,4,"[5, 6, 6, 6]",132,CURRENT_icmp_recv,6,9
1383,4,"[5, 6, 6, 44]",132,CURRENT_icmp_recv,7,10
1384,4,"[3, 5, 5, 33]",132,CURRENT_icmp_sent,7,10
1385,4,"[5, 5, 7, 33]",132,CURRENT_icmp_sent,8,11
1386,4,"[14, 15, 17, 58]",133,CURRENT_icmp_recv,24,27
1387,4,"[3, 4, 4, 4]",133,CURRENT_icmp_sent,6,9
1388,4,"[13, 14, 15, 58]",134,CURRENT_icmp_recv,21,24
1389,4,"[13, 15, 15, 58]",134,CURRENT_icmp_recv,22,25
1390,4,"[5, 5, 5, 11]",134,CURRENT_icmp_sent,4,7
1391,4,"[4, 5, 5, 5]",134,CURRENT_icmp_sent,5,8
1392,4,"[2, 4, 4, 4]",135,CURRENT_icmp_recv,5,8
1393,4,"[2, 4, 4, 4]",135,CURRENT_icmp_recv,7,10
1394,4,"[4, 4, 4, 5]",135,CURRENT_icmp_sent,5,8
1395,4,"[3, 4, 4, 4]",136,CURRENT_icmp_sent,5,8
1396,4,"[3, 4, 4, 4]",136,CURRENT_icmp_sent,6,9
1397,4,"[5, 6, 6, 22]",136,CURRENT_icmp_sent,14,17
1398,4,"[4, 4, 4, 8]",137,CURRENT_icmp_sent,6,9
1399,4,"[3, 4, 4, 4]",137,CURRENT_icmp_sent,7,10
1400,4,"[17, 51, 51, 53]",138,CURRENT_icmp_recv,20,23
1401,4,"[4, 4, 4, 5]",138,CURRENT_icmp_sent,7,10
1402,4,"[12, 55, 56, 58]",139,CURRENT_icmp_recv,17,20
1403,4,"[5, 5, 5, 8]",140,CURRENT_icmp_recv,6,9
1404,4,"[4, 5, 5, 5]",140,CURRENT_icmp_recv,7,10
1405,4,"[4, 5, 5, 31]",140,CURRENT_icmp_recv,8,11
1406,4,"[5, 6, 6, 38]",140,CURRENT_icmp_recv,29,32
1407,4,"[8, 8, 8, 9]",142,CURRENT_icmp_sent,4,7
1408,4,"[2, 2, 2, 5]",144,CURRENT_icmp_recv,5,8
1409,4,"[2, 2, 2, 3]",144,CURRENT_icmp_recv,6,9
1410,4,"[4, 5, 5, 19]",144,CURRENT_icmp_sent,14,17
1411,4,"[4, 5, 6, 33]",144,CURRENT_icmp_sent,23,26
1412,4,"[28, 32, 35, 280]",145,CURRENT_icmp_recv,11,14
1413,4,"[28, 32, 36, 280]",145,CURRENT_icmp_recv,12,15
1414,4,"[17, 27, 28, 252]",145,CURRENT_icmp_sent,11,14
1415,4,"[14, 17, 28, 252]",145,CURRENT_icmp_sent,12,15
1416,4,"[14, 17, 28, 252]",145,CURRENT_icmp_sent,13,16
1417,4,"[8, 14, 17, 252]",145,CURRENT_icmp_sent,14,17
1418,4,"[6, 8, 8, 8]",146,CURRENT_icmp_sent,6,9
1419,4,"[2, 2, 2, 6]",147,CURRENT_icmp_recv,5,8
1420,4,"[13, 15, 16, 59]",147,CURRENT_icmp_recv,23,26
1421,4,"[8, 9, 9, 26]",147,CURRENT_icmp_sent,14,17
1422,4,"[48, 71, 74, 438]",148,CURRENT_icmp_recv,18,21
1423,4,"[6, 17, 32, 396]",148,CURRENT_icmp_sent,15,18
1424,4,"[6, 17, 34, 396]",148,CURRENT_icmp_sent,16,19
