NODE,TIME,DATA TYPE,VALUES
26,2,TOTAL_icmp_sent,34
26,2,TOTAL_icmp_recv,71
72,2,TOTAL_icmp_sent,22
72,2,TOTAL_icmp_recv,79
87,2,TOTAL_icmp_sent,22
87,2,TOTAL_icmp_recv,47
10,2,TOTAL_icmp_sent,22
10,2,TOTAL_icmp_recv,56
69,2,TOTAL_icmp_sent,43
69,2,TOTAL_icmp_recv,89
50,2,TOTAL_icmp_sent,32
50,2,TOTAL_icmp_recv,107
110,2,TOTAL_icmp_sent,26
81,2,TOTAL_icmp_sent,48
110,2,TOTAL_icmp_recv,71
81,2,TOTAL_icmp_recv,143
62,2,TOTAL_icmp_sent,39
62,2,TOTAL_icmp_recv,88
96,2,TOTAL_icmp_sent,62
96,2,TOTAL_icmp_recv,138
117,2,TOTAL_icmp_sent,21
117,2,TOTAL_icmp_recv,50
100,2,TOTAL_icmp_sent,22
52,2,TOTAL_icmp_sent,28
100,2,TOTAL_icmp_recv,41
52,2,TOTAL_icmp_recv,37
57,2,TOTAL_icmp_sent,49
57,2,TOTAL_icmp_recv,98
30,2,TOTAL_icmp_sent,40
30,2,TOTAL_icmp_recv,89
108,2,TOTAL_icmp_sent,21
108,2,TOTAL_icmp_recv,74
106,2,TOTAL_icmp_sent,37
106,2,TOTAL_icmp_recv,121
105,2,TOTAL_icmp_sent,25
97,2,TOTAL_icmp_sent,52
105,2,TOTAL_icmp_recv,33
97,2,TOTAL_icmp_recv,108
13,2,TOTAL_icmp_sent,46
13,2,TOTAL_icmp_recv,134
91,2,TOTAL_icmp_sent,17
91,2,TOTAL_icmp_recv,36
33,2,TOTAL_icmp_sent,47
33,2,TOTAL_icmp_recv,110
37,2,TOTAL_icmp_sent,60
37,2,TOTAL_icmp_recv,80
46,2,TOTAL_icmp_sent,43
47,2,TOTAL_icmp_sent,64
46,2,TOTAL_icmp_recv,79
90,2,TOTAL_icmp_sent,37
47,2,TOTAL_icmp_recv,129
56,2,TOTAL_icmp_sent,32
90,2,TOTAL_icmp_recv,81
56,2,TOTAL_icmp_recv,65
74,2,TOTAL_icmp_sent,76
74,2,TOTAL_icmp_recv,137
2,2,TOTAL_icmp_sent,104
2,2,TOTAL_icmp_recv,164
32,2,TOTAL_icmp_sent,17
32,2,TOTAL_icmp_recv,46
8,2,TOTAL_icmp_sent,20
83,2,TOTAL_icmp_sent,32
8,2,TOTAL_icmp_recv,43
83,2,TOTAL_icmp_recv,77
79,2,TOTAL_icmp_sent,71
79,2,TOTAL_icmp_recv,93
112,2,TOTAL_icmp_sent,31
88,2,TOTAL_icmp_sent,26
112,2,TOTAL_icmp_recv,56
88,2,TOTAL_icmp_recv,70
67,2,TOTAL_icmp_sent,32
67,2,TOTAL_icmp_recv,86
111,2,TOTAL_icmp_sent,22
111,2,TOTAL_icmp_recv,44
70,2,TOTAL_icmp_sent,20
70,2,TOTAL_icmp_recv,55
119,2,TOTAL_icmp_sent,27
119,2,TOTAL_icmp_recv,36
65,2,TOTAL_icmp_sent,20
20,2,TOTAL_icmp_sent,49
65,2,TOTAL_icmp_recv,53
20,2,TOTAL_icmp_recv,125
98,2,TOTAL_icmp_sent,53
98,2,TOTAL_icmp_recv,162
4,2,TOTAL_icmp_sent,61
4,2,TOTAL_icmp_recv,105
35,2,TOTAL_icmp_sent,23
35,2,TOTAL_icmp_recv,69
29,2,TOTAL_icmp_sent,73
68,2,TOTAL_icmp_sent,22
29,2,TOTAL_icmp_recv,84
68,2,TOTAL_icmp_recv,72
66,2,TOTAL_icmp_sent,95
66,2,TOTAL_icmp_recv,126
43,2,TOTAL_icmp_sent,104
43,2,TOTAL_icmp_recv,204
9,2,TOTAL_icmp_sent,44
9,2,TOTAL_icmp_recv,102
49,2,TOTAL_icmp_sent,46
42,2,TOTAL_icmp_sent,27
49,2,TOTAL_icmp_recv,72
42,2,TOTAL_icmp_recv,62
55,2,TOTAL_icmp_sent,22
55,2,TOTAL_icmp_recv,39
63,2,TOTAL_icmp_sent,29
63,2,TOTAL_icmp_recv,77
16,2,TOTAL_icmp_sent,43
16,2,TOTAL_icmp_recv,68
103,2,TOTAL_icmp_sent,24
103,2,TOTAL_icmp_recv,43
48,2,TOTAL_icmp_sent,100
17,2,TOTAL_icmp_sent,30
48,2,TOTAL_icmp_recv,157
17,2,TOTAL_icmp_recv,32
80,2,TOTAL_icmp_sent,59
27,2,TOTAL_icmp_sent,31
80,2,TOTAL_icmp_recv,68
27,2,TOTAL_icmp_recv,66
22,2,TOTAL_icmp_sent,49
39,2,TOTAL_icmp_sent,40
64,2,TOTAL_icmp_sent,89
22,2,TOTAL_icmp_recv,120
39,2,TOTAL_icmp_recv,55
18,2,TOTAL_icmp_sent,67
64,2,TOTAL_icmp_recv,120
18,2,TOTAL_icmp_recv,142
60,2,TOTAL_icmp_sent,29
60,2,TOTAL_icmp_recv,91
54,2,TOTAL_icmp_sent,50
54,2,TOTAL_icmp_recv,91
101,2,TOTAL_icmp_sent,19
101,2,TOTAL_icmp_recv,45
121,2,TOTAL_icmp_sent,22
121,2,TOTAL_icmp_recv,48
76,2,TOTAL_icmp_sent,83
76,2,TOTAL_icmp_recv,145
120,2,TOTAL_icmp_sent,30
12,2,TOTAL_icmp_sent,45
120,2,TOTAL_icmp_recv,71
12,2,TOTAL_icmp_recv,104
73,2,TOTAL_icmp_sent,41
73,2,TOTAL_icmp_recv,95
115,2,TOTAL_icmp_sent,18
115,2,TOTAL_icmp_recv,33
95,2,TOTAL_icmp_sent,87
95,2,TOTAL_icmp_recv,167
14,2,TOTAL_icmp_sent,55
14,2,TOTAL_icmp_recv,125
51,2,TOTAL_icmp_sent,29
