NODE,TIME,DATA TYPE,VALUES
6 R,25,CURRENT_icmp_recv,5
3 R,25,CURRENT_icmp_sent,8
3 R,25,CURRENT_icmp_recv,5
10 R,26,CURRENT_icmp_sent,5
10 R,26,CURRENT_icmp_recv,3
13 R,26,CURRENT_icmp_sent,6
13 R,26,CURRENT_icmp_recv,3
2 R,26,CURRENT_icmp_sent,3
2 R,26,CURRENT_icmp_recv,3
8 R,26,CURRENT_icmp_sent,2
8 R,26,CURRENT_icmp_recv,5
4 R,26,CURRENT_icmp_sent,4
4 R,26,CURRENT_icmp_recv,3
9 R,26,CURRENT_icmp_sent,4
9 R,26,CURRENT_icmp_recv,4
12 R,26,CURRENT_icmp_sent,3
12 R,26,CURRENT_icmp_recv,5
11 R,26,CURRENT_icmp_sent,4
11 R,26,CURRENT_icmp_recv,3
6 R,26,CURRENT_icmp_sent,5
6 R,26,CURRENT_icmp_recv,4
3 R,26,CURRENT_icmp_sent,6
3 R,26,CURRENT_icmp_recv,3
10 R,27,CURRENT_icmp_sent,7
10 R,27,CURRENT_icmp_recv,7
13 R,27,CURRENT_icmp_sent,8
13 R,27,CURRENT_icmp_recv,6
2 R,27,CURRENT_icmp_sent,4
2 R,27,CURRENT_icmp_recv,4
8 R,27,CURRENT_icmp_sent,3
8 R,27,CURRENT_icmp_recv,5
4 R,27,CURRENT_icmp_sent,6
4 R,27,CURRENT_icmp_recv,5
9 R,27,CURRENT_icmp_sent,4
9 R,27,CURRENT_icmp_recv,7
12 R,27,CURRENT_icmp_sent,3
12 R,27,CURRENT_icmp_recv,8
11 R,27,CURRENT_icmp_sent,4
11 R,27,CURRENT_icmp_recv,3
6 R,27,CURRENT_icmp_sent,5
6 R,27,CURRENT_icmp_recv,3
3 R,27,CURRENT_icmp_sent,6
3 R,27,CURRENT_icmp_recv,4
10 R,28,CURRENT_icmp_sent,8
10 R,28,CURRENT_icmp_recv,5
13 R,28,CURRENT_icmp_sent,9
13 R,28,CURRENT_icmp_recv,7
2 R,28,CURRENT_icmp_sent,5
2 R,28,CURRENT_icmp_recv,4
8 R,28,CURRENT_icmp_sent,5
8 R,28,CURRENT_icmp_recv,7
4 R,28,CURRENT_icmp_sent,5
4 R,28,CURRENT_icmp_recv,3
9 R,28,CURRENT_icmp_sent,6
9 R,28,CURRENT_icmp_recv,5
12 R,28,CURRENT_icmp_sent,4
12 R,28,CURRENT_icmp_recv,8
11 R,28,CURRENT_icmp_sent,4
11 R,28,CURRENT_icmp_recv,3
6 R,28,CURRENT_icmp_sent,9
6 R,28,CURRENT_icmp_recv,7
3 R,28,CURRENT_icmp_sent,6
3 R,28,CURRENT_icmp_recv,6
10 R,29,CURRENT_icmp_sent,5
10 R,29,CURRENT_icmp_recv,3
13 R,29,CURRENT_icmp_sent,6
13 R,29,CURRENT_icmp_recv,4
2 R,29,CURRENT_icmp_sent,3
2 R,29,CURRENT_icmp_recv,3
8 R,29,CURRENT_icmp_sent,3
8 R,29,CURRENT_icmp_recv,4
4 R,29,CURRENT_icmp_sent,4
4 R,29,CURRENT_icmp_recv,3
9 R,29,CURRENT_icmp_sent,2
9 R,29,CURRENT_icmp_recv,2
12 R,29,CURRENT_icmp_sent,3
12 R,29,CURRENT_icmp_recv,5
11 R,29,CURRENT_icmp_sent,3
11 R,29,CURRENT_icmp_recv,2
6 R,29,CURRENT_icmp_sent,5
6 R,29,CURRENT_icmp_recv,2
3 R,29,CURRENT_icmp_sent,5
3 R,29,CURRENT_icmp_recv,3
10 R,30,CURRENT_icmp_sent,8
10 R,30,CURRENT_icmp_recv,5
13 R,30,CURRENT_icmp_sent,9
13 R,30,CURRENT_icmp_recv,5
2 R,30,CURRENT_icmp_sent,4
2 R,30,CURRENT_icmp_recv,3
8 R,30,CURRENT_icmp_sent,4
8 R,30,CURRENT_icmp_recv,5
4 R,30,CURRENT_icmp_sent,5
4 R,30,CURRENT_icmp_recv,4
9 R,30,CURRENT_icmp_sent,3
9 R,30,CURRENT_icmp_recv,5
12 R,30,CURRENT_icmp_sent,4
12 R,30,CURRENT_icmp_recv,6
11 R,30,CURRENT_icmp_sent,3
11 R,30,CURRENT_icmp_recv,3
6 R,30,CURRENT_icmp_sent,8
6 R,30,CURRENT_icmp_recv,4
3 R,30,CURRENT_icmp_sent,6
3 R,30,CURRENT_icmp_recv,7
10 R,31,CURRENT_icmp_sent,6
10 R,31,CURRENT_icmp_recv,6
13 R,31,CURRENT_icmp_sent,9
13 R,31,CURRENT_icmp_recv,5
2 R,31,CURRENT_icmp_sent,4
2 R,31,CURRENT_icmp_recv,3
8 R,31,CURRENT_icmp_sent,3
8 R,31,CURRENT_icmp_recv,6
4 R,31,CURRENT_icmp_sent,5
4 R,31,CURRENT_icmp_recv,4
9 R,31,CURRENT_icmp_sent,3
9 R,31,CURRENT_icmp_recv,6
12 R,31,CURRENT_icmp_sent,4
12 R,31,CURRENT_icmp_recv,8
11 R,31,CURRENT_icmp_sent,4
11 R,31,CURRENT_icmp_recv,2
6 R,31,CURRENT_icmp_sent,6
6 R,31,CURRENT_icmp_recv,6
3 R,31,CURRENT_icmp_sent,6
3 R,31,CURRENT_icmp_recv,4
10 R,32,CURRENT_icmp_sent,7
10 R,32,CURRENT_icmp_recv,4
13 R,32,CURRENT_icmp_sent,7
13 R,32,CURRENT_icmp_recv,6
2 R,32,CURRENT_icmp_sent,3
2 R,32,CURRENT_icmp_recv,2
8 R,32,CURRENT_icmp_sent,3
8 R,32,CURRENT_icmp_recv,3
4 R,32,CURRENT_icmp_sent,5
4 R,32,CURRENT_icmp_recv,3
9 R,32,CURRENT_icmp_sent,3
9 R,32,CURRENT_icmp_recv,4
12 R,32,CURRENT_icmp_sent,4
12 R,32,CURRENT_icmp_recv,7
11 R,32,CURRENT_icmp_sent,4
11 R,32,CURRENT_icmp_recv,3
6 R,32,CURRENT_icmp_sent,6
6 R,32,CURRENT_icmp_recv,4
3 R,32,CURRENT_icmp_sent,5
3 R,32,CURRENT_icmp_recv,4
10 R,33,CURRENT_icmp_sent,6
10 R,33,CURRENT_icmp_recv,4
13 R,33,CURRENT_icmp_sent,7
13 R,33,CURRENT_icmp_recv,4
2 R,33,CURRENT_icmp_sent,3
2 R,33,CURRENT_icmp_recv,2
8 R,33,CURRENT_icmp_sent,4
8 R,33,CURRENT_icmp_recv,6
4 R,33,CURRENT_icmp_sent,3
4 R,33,CURRENT_icmp_recv,2
9 R,33,CURRENT_icmp_sent,3
9 R,33,CURRENT_icmp_recv,5
12 R,33,CURRENT_icmp_sent,3
12 R,33,CURRENT_icmp_recv,4
11 R,33,CURRENT_icmp_sent,3
11 R,33,CURRENT_icmp_recv,2
6 R,33,CURRENT_icmp_sent,6
6 R,33,CURRENT_icmp_recv,3
3 R,33,CURRENT_icmp_sent,5
3 R,33,CURRENT_icmp_recv,3
10 R,34,CURRENT_icmp_sent,6
10 R,34,CURRENT_icmp_recv,5
